time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68
5.94,179.91,347.939,183.5252,396.24274,192.85333,443.74612,203.42758,488.39667,221.36455,531.1987,246.83157,569.2444,279.2528,600.54486,316.68954,622.99646,359.65268,626.6126,401.97995,616.9745,434.79715,589.3525,465.52496,553.807,488.4106,513.3247,503.10114,469.98212,510.30573,426.2659,514.6732,381.185,513.00726,334.60428,197.51085,333.5035,218.73903,311.2975,251.96753,308.769,284.60046,316.36688,317.30463,327.0248,367.28137,328.6163,398.0446,314.68365,430.9461,305.74078,464.87607,307.97656,489.81534,326.15848,343.65182,353.94144,344.615,382.3823,345.62366,410.8551,346.79474,440.5302,313.31274,465.90927,330.55618,469.12918,347.91434,472.20026,364.94406,467.7726,382.26407,463.93988,236.52878,359.7814,255.33467,352.3154,277.88406,351.36615,298.52246,361.7698,277.2305,367.09018,255.09113,367.9598,390.34457,360.92334,410.5925,350.6277,432.7345,350.4144,451.73718,356.14566,433.85376,365.2919,412.24512,365.37885,285.32678,518.3872,309.69714,510.86487,335.27814,502.87357,351.2774,506.62967,367.04608,501.53714,392.22153,507.4963,416.4215,513.539,394.96088,539.7765,371.92703,551.7451,353.73535,554.30347,335.70792,553.36975,310.8777,544.22156,297.4231,520.9978,335.00775,518.4088,351.93668,518.9319,368.67584,517.10205,405.11884,515.60065,369.76465,524.81244,352.76093,527.76965,335.3434,526.6302
5.973,256.69455,78.27708,256.58344,83.37826,257.09042,88.29953,258.21786,93.20373,259.63516,97.81312,262.00726,102.16907,265.20248,105.665886,268.63104,108.48226,272.6222,109.02774,277.31274,108.271126,282.5249,106.016464,287.97623,103.14891,292.6522,99.384514,295.66296,94.329254,297.47638,88.37996,298.70508,82.31017,299.67944,76.16184,258.3135,75.989334,260.47018,73.96433,263.5413,73.37865,266.95267,73.95159,269.96796,75.55938,277.29514,74.753944,281.16818,72.802246,285.48502,71.95309,289.9452,72.08242,293.37897,74.37999,272.6233,79.28111,272.17963,82.838295,271.69727,86.322495,271.2603,89.96673,267.93393,92.00303,269.87704,92.643105,272.08554,92.97581,274.63913,92.16512,277.08707,91.22815,261.63074,80.22659,263.85712,78.936295,266.55954,78.67819,268.84875,80.0231,266.5178,80.816505,263.8562,81.09219,279.92667,79.06112,282.36682,77.48469,285.2028,77.3468,287.76102,78.17591,285.37604,79.30281,282.56177,79.47185,267.2089,98.91801,269.11902,97.41004,271.2366,96.270874,272.686,96.41358,274.3664,95.71515,277.3327,96.079926,280.86948,96.69204,277.62778,99.10757,274.96265,100.57235,273.13364,101.19705,271.6547,101.50285,269.37405,101.05732,268.53012,98.814095,271.2958,97.76207,272.75266,97.58165,274.47812,97.11224,279.50375,96.889565,274.75058,98.18453,273.02576,98.708115,271.5975,98.82423
6.006,182.67209,350.35043,184.45432,398.1239,192.36821,445.90454,203.25325,490.52737,221.93842,532.6583,246.58478,570.69,278.84082,602.51306,315.74112,623.9187,359.2251,628.7717,401.85617,618.7297,435.4305,591.4341,465.9636,555.7863,488.46243,515.94977,504.37967,473.754,512.50006,431.09396,517.8929,386.68402,516.16547,340.8469,195.32594,331.73926,217.69089,309.9286,252.28029,307.6751,285.49603,315.03177,319.31726,326.49854,369.71634,328.00284,400.22095,313.81332,432.3698,305.2943,465.72983,306.641,490.12698,326.20203,345.04813,353.3011,346.33878,382.28,347.44104,410.90988,348.62793,440.9583,314.39136,465.39706,332.0525,468.62094,349.9448,472.54065,367.01834,468.05478,384.41528,463.29553,236.1257,359.3853,254.83374,351.83932,277.16068,351.0489,299.12106,361.5928,277.24713,366.83298,254.93532,367.80228,391.41574,360.88736,411.83652,349.98453,435.04337,350.00626,453.71487,356.6959,435.8612,365.27612,413.16675,365.09317,285.86276,517.8221,311.05353,510.2637,336.85632,502.21585,353.56216,506.06216,369.59885,500.76437,394.01132,506.5412,419.35635,512.82825,397.00568,538.048,374.986,550.9503,356.3101,553.5253,337.84387,552.94904,312.1924,543.8514,297.79755,520.66797,336.8847,518.14496,354.2486,518.8075,371.36044,516.9061,407.99942,515.3252,372.9112,523.80347,355.46503,526.93933,337.6035,526.08405
6.039,256.68262,77.33331,256.8316,82.69307,257.2989,87.7881,258.45636,93.02592,260.01254,97.903755,262.3516,102.515144,265.62866,106.24934,269.42075,109.174164,273.94446,109.62784,278.77512,108.73338,284.05603,106.12395,289.26315,103.0001,293.5068,98.94834,296.4063,93.817795,298.2126,87.80523,299.36102,81.88104,300.36542,75.792244,258.93338,75.5774,261.03934,73.27683,264.4159,72.60324,268.06268,73.32467,271.29666,75.028694,278.1801,74.419785,282.0439,72.42326,286.44446,71.525734,290.9885,71.57676,294.64413,73.972916,273.80258,78.48363,273.39954,81.80577,272.94894,85.03132,272.55823,88.48269,269.40094,91.59095,271.2467,92.19647,273.29337,92.43142,275.77078,91.79952,278.17267,90.922905,262.57095,79.52837,264.75833,78.3535,267.46884,77.99853,270.00482,79.20124,267.452,80.03348,264.77524,80.36261,280.83115,78.49497,283.43384,77.11778,286.3452,77.099686,288.859,77.89444,286.41663,79.03018,283.53333,79.04167,268.42032,99.220055,270.46362,97.698166,272.51675,96.34151,273.97287,96.62424,275.55307,95.8439,278.40067,96.40024,282.00534,97.119804,278.76495,99.09163,276.07245,100.24329,274.3333,100.733536,272.8086,100.98547,270.62543,100.700714,269.83533,99.0871,272.55753,98.00839,274.07095,97.85205,275.6958,97.438515,280.47742,97.28569,275.86978,97.57917,274.2313,98.01025,272.748,98.118454
6.072,181.99963,344.5899,183.94257,391.56387,190.95059,438.47168,202.33458,483.95746,220.18771,528.2522,245.49156,568.31287,277.60178,600.92523,314.37964,623.926,358.6497,629.2693,401.89258,618.9834,437.0082,589.80566,466.37177,553.7899,488.88544,512.4661,504.94183,469.5383,513.6679,425.6291,519.12115,379.46844,517.3768,331.87976,198.25127,331.60776,219.50824,310.259,252.82034,307.69498,285.00528,314.66364,317.93234,326.18433,368.09656,328.75262,398.19812,313.9518,430.8193,305.83786,465.228,307.66046,490.71704,326.04828,344.26727,353.22864,345.55344,381.84372,346.57822,410.61105,347.71585,440.76178,315.10553,465.1919,331.5496,467.9864,348.4631,471.52716,365.14664,467.4895,382.6695,463.28024,237.50359,357.97897,255.9412,351.4009,277.90512,350.57578,298.91476,361.5078,276.97546,366.27408,255.17038,366.58582,391.53183,360.51883,411.8796,349.99664,434.30478,349.25394,453.51526,355.28412,435.36032,364.86655,412.99838,364.72644,284.62628,516.76465,309.5624,509.57114,334.87747,501.8207,352.3509,505.88107,367.9509,500.59882,393.2423,506.33884,419.99384,512.07544,396.61093,539.4682,373.16818,552.3648,354.62448,554.6885,335.56976,553.23,310.6144,543.4789,296.46906,520.0513,334.7443,518.5868,352.93326,519.39825,369.6594,517.7505,408.6214,514.57275,371.30472,525.54706,354.0904,528.58215,335.43222,526.8667
6.105,179.96796,346.57068,182.80205,393.3445,191.58867,440.28302,202.52905,485.5329,220.4905,528.9903,245.87624,567.43976,278.60803,600.08905,315.95694,623.8229,360.84134,629.5746,404.2503,619.014,439.33966,590.2917,469.4244,553.8034,491.74704,512.1117,506.67075,468.90536,514.1533,424.7148,518.8085,379.3308,516.64105,332.41483,196.83714,333.1991,219.13274,311.23352,253.07755,307.54385,286.3641,314.82184,320.23987,326.9105,367.81073,327.72955,399.24155,313.29935,432.518,305.38098,467.05975,307.95084,493.89554,325.11862,345.0927,354.03534,346.4367,382.53882,347.54056,411.11697,348.82364,440.81436,314.90005,465.76648,332.08316,469.60843,349.897,472.95905,367.112,468.4205,384.24728,463.66306,237.29597,359.33835,256.12302,352.14975,278.1158,351.46854,299.24384,362.35748,277.73642,367.02563,255.7415,367.52496,391.92593,361.5152,411.50293,350.49353,433.95535,349.7583,453.66577,355.54688,435.88583,364.84058,413.80237,365.1645,284.78204,519.06104,309.2947,511.831,335.3488,504.13647,352.63947,508.15213,368.989,502.9022,393.97574,508.38077,420.40756,513.03534,397.70822,538.211,375.33878,551.2734,356.02133,554.08844,336.4949,553.4815,311.05444,543.3148,296.69873,521.5572,335.15692,519.76013,353.2098,520.731,370.61783,518.52094,409.1775,515.56915,372.8001,525.612,354.90454,528.8861,336.24454,527.5162
6.138,180.3195,343.90714,182.61589,391.63058,190.36568,439.67856,200.68767,484.3518,217.93918,528.32294,243.81543,567.7075,277.19708,599.97235,315.1384,622.1906,359.5437,627.1067,401.90167,616.77167,436.81714,589.52954,466.2288,554.3787,489.23904,513.8352,504.0527,470.43976,511.55225,425.66803,517.2363,379.77084,516.1244,332.0481,197.57996,330.7176,220.30109,310.2802,253.29024,308.54144,285.19632,315.32477,316.6294,326.70456,368.99036,327.9684,399.6806,313.97586,432.2268,306.57758,465.6012,308.97595,491.1751,326.97614,344.73184,354.83606,345.95728,382.1536,347.04752,409.63416,348.30908,438.29895,315.04047,465.06717,331.79285,467.80865,348.73294,471.07437,365.4815,466.98746,382.26703,463.29962,236.5396,359.11536,255.42519,352.49402,277.16705,351.83948,298.2449,362.06714,276.7942,366.64236,255.17946,367.50247,390.42175,361.1723,411.7078,351.0016,433.74106,350.94022,452.23804,357.00308,434.76035,365.90152,412.8408,365.4898,286.90317,517.342,310.90115,509.52267,335.4916,501.95865,351.93106,506.09375,368.15024,501.2066,392.31213,507.12842,418.01593,512.7369,395.68283,536.8202,373.8853,548.2054,355.31277,550.3367,337.08606,549.3408,312.61203,540.0219,298.66507,520.3276,335.51602,518.3731,352.64954,519.1484,369.54202,517.72687,406.86365,515.42346,371.52408,522.29614,354.29315,524.69214,336.6626,523.6543
6.171,182.42221,345.4645,186.05948,393.42044,194.76015,440.96515,205.3467,485.7108,223.1215,529.2916,248.31879,567.17773,280.41373,599.117,317.8986,621.4123,361.58218,624.8095,402.93607,614.2412,435.9687,585.8945,466.7873,550.68475,490.29633,510.0241,505.25696,466.9711,512.713,423.3771,517.8775,379.21213,516.37354,333.53946,197.27351,330.63953,218.49503,308.7735,251.37315,306.35422,283.6061,314.65274,316.14862,326.22842,369.54733,326.55627,400.9964,313.1854,433.69763,305.32413,466.82953,307.09042,491.1117,325.0531,344.93967,354.1027,346.02985,382.79407,347.14087,411.04233,348.46246,440.91705,314.36856,465.4677,332.04642,468.6003,349.39075,472.1294,365.96606,467.4771,382.4736,463.2717,236.78006,358.81805,255.8039,351.14474,278.1898,350.64752,298.85837,361.76285,277.7098,366.661,255.72868,367.5314,391.41162,360.63797,411.52884,350.05536,433.77866,350.03107,453.5082,355.4644,435.36945,364.75146,413.57956,364.88855,286.5376,517.45685,310.1822,510.94812,334.83398,503.3064,351.3701,507.4821,367.6204,501.66827,391.67188,507.2159,415.92267,512.28424,394.0113,533.22943,373.00497,545.57404,354.08994,548.67126,336.02075,548.20465,311.4868,539.77045,298.30804,520.4844,335.0892,518.95447,352.12738,519.8567,369.37112,517.1213,404.42593,514.7025,370.3752,520.02576,352.8689,523.83997,335.31882,522.5403
6.204,177.35722,342.08173,180.61151,390.10437,190.0341,438.35126,200.986,483.72522,219.09833,527.22455,244.6762,565.56085,278.0699,598.1821,316.46786,621.15607,360.26645,625.0527,401.81604,613.8383,435.56332,585.2443,465.8297,547.85297,488.1662,505.77914,503.77878,461.37344,512.72864,417.92105,516.5548,372.95322,513.16034,327.5455,196.65707,330.83292,217.71484,309.2073,250.3384,306.1569,282.87228,313.30978,315.98895,325.29382,371.73328,325.61935,402.07278,313.02832,433.69818,304.80496,465.91174,306.3777,489.5963,323.52386,345.0185,354.09598,346.8339,383.1633,348.6029,411.79178,350.24316,441.3715,315.25253,465.25333,333.02805,468.39273,351.00067,471.89993,367.64035,467.29086,384.03687,463.09253,236.73698,358.54474,255.44862,351.3402,277.82602,350.6455,299.8715,361.67105,277.5032,366.91626,255.17581,367.5191,390.19183,361.20828,410.9716,350.6185,433.35754,350.37335,452.83893,356.1042,434.52185,365.9058,412.42694,365.70706,287.32224,517.68335,311.8522,511.24365,336.65186,503.26697,353.01572,507.4648,368.0517,501.70694,391.55087,506.71393,414.9875,512.4033,393.45425,533.50696,372.5861,545.0561,354.85922,548.0171,337.10486,547.7007,312.6831,539.22296,299.14352,520.49493,336.65112,519.92017,353.58762,520.4547,369.65436,517.8526,403.8371,514.81085,370.1096,519.081,353.92847,522.78625,336.77875,521.8882
6.237,253.86627,79.18927,253.74413,84.76223,254.06357,90.14482,255.1768,95.52233,257.1815,100.48043,260.2532,104.91783,264.03928,108.33288,268.3312,111.03856,273.06335,111.54265,278.05234,110.6258,283.25183,108.2366,288.65747,105.26426,293.05774,101.35725,295.87347,96.25948,297.58893,90.2253,298.49338,84.34786,299.2456,78.42478,257.0424,76.02914,259.5514,73.62509,263.18484,72.71262,267.12564,73.192696,270.59375,74.85693,277.8949,74.28785,281.7786,72.278404,286.218,71.51167,290.741,72.055214,293.9802,74.61382,273.4453,78.73057,273.08453,82.11841,272.7196,85.44442,272.4208,88.98552,268.44632,91.863846,270.69525,92.54686,273.06058,92.88161,275.66382,92.07449,278.16232,91.0726,260.9142,80.13187,263.3032,79.08443,266.11542,78.727554,268.70346,79.720726,266.1955,80.472626,263.42288,80.80249,280.45087,78.801025,283.0766,77.53745,285.9268,77.52868,288.48447,78.18083,285.99878,79.151505,283.21213,79.19473,265.77618,99.08898,268.60712,97.62838,271.47498,96.42893,273.4067,96.65885,275.32303,95.88888,278.71136,96.3191,282.71237,97.05033,279.0049,99.71799,275.97702,100.97559,273.93042,101.5727,271.90616,101.793274,268.88315,101.2991,267.20978,99.03808,271.53217,98.187065,273.52396,98.0327,275.5119,97.55302,281.15588,97.3679,275.72348,98.39058,273.74954,98.9045,271.7858,98.95673
6.27,180.01082,348.87982,183.49141,396.7507,192.66406,444.20834,204.14189,488.35492,222.65817,530.8648,248.57947,568.2321,281.12515,599.13544,317.66394,620.1128,360.6179,623.81384,401.90274,613.6948,434.90564,586.083,465.72202,550.4593,489.15866,510.42917,504.6761,466.70493,513.81744,423.60132,518.34344,378.94913,516.1229,332.02826,197.10626,332.16977,217.46986,310.25714,250.15279,307.7772,282.5939,314.47037,315.4454,325.9863,369.5169,328.00775,400.6192,313.7301,434.02835,305.72244,467.66986,307.6389,491.45575,326.3967,344.77756,353.9266,346.46667,382.4692,348.1692,410.9019,349.9464,440.4699,313.9591,465.26663,331.87598,468.45938,350.02066,471.80435,367.6119,467.3344,385.0702,462.97116,235.67665,358.4892,254.5503,351.60925,276.9128,350.6728,298.5079,361.1034,276.5369,366.0154,254.44456,367.002,391.00705,360.4947,411.02756,350.6393,433.21054,350.47058,452.85287,355.95514,434.50455,365.04193,412.74225,364.8279,286.87427,516.9047,311.98688,511.5878,336.90967,503.94077,352.48187,508.30347,367.7966,502.56073,391.227,508.23206,415.87817,512.03973,393.26657,533.2498,371.77142,544.729,353.88977,547.1868,336.7639,546.8507,311.98483,539.1327,298.4741,519.9661,336.64438,519.99963,352.95526,520.5596,369.21255,518.6466,404.5059,514.72766,369.8435,517.86536,353.21964,521.48895,336.6358,520.70215
6.303,180.20384,346.6297,183.2657,396.11475,192.40509,443.75998,203.6881,487.89078,221.99037,531.30725,248.21202,569.5508,281.05533,601.49054,319.28735,622.99335,361.9466,625.72406,402.84027,615.0847,435.44702,588.69183,466.6913,553.73914,489.8552,513.59863,504.14398,470.42914,511.55295,426.79694,516.08765,380.90854,514.4887,333.2378,196.97841,334.61615,217.26962,312.11606,250.19426,307.7441,282.76645,315.18222,315.65308,326.22598,369.81497,326.68878,400.98044,313.77805,433.32343,306.27487,466.70544,308.7331,490.11053,327.72583,344.8767,352.84183,346.54526,381.81003,347.8555,410.40228,349.27164,440.55936,315.55798,466.28574,332.66678,469.87238,349.7823,473.32812,366.57648,468.69888,383.18182,464.17316,236.80887,359.1251,254.78818,350.75974,277.69125,350.4246,298.78595,361.8512,277.19083,366.84003,254.83716,367.49707,391.16544,361.6792,411.6393,350.4962,433.98016,350.1622,452.94705,356.96313,435.38547,365.4245,413.47726,365.7268,289.1951,518.15436,313.16333,511.8813,337.6344,504.44467,352.50043,508.79102,367.67078,503.10333,391.69724,508.58682,416.70862,513.2993,393.74048,534.9701,371.9266,545.93677,354.66278,548.59424,338.06348,547.78455,314.14963,539.78284,300.913,521.189,337.40283,519.5598,353.0099,520.1255,368.9911,518.1227,405.68936,515.3649,369.66196,520.33704,353.5554,523.6104,337.59106,522.26074
6.336,182.08899,343.59393,185.10501,391.90125,194.23827,439.4009,206.26332,484.2053,224.72215,527.66864,250.30202,566.07025,282.7662,597.53314,320.0412,619.08435,362.1277,622.11566,403.63104,611.8417,437.01645,584.49164,466.85406,548.5024,488.8129,508.96704,504.08188,466.94556,511.8226,424.2916,517.494,378.54776,515.8776,331.21912,196.80545,330.69662,218.55562,309.26013,252.28047,307.57065,284.7336,315.93008,317.76215,326.9404,368.6104,327.06134,399.8032,313.85468,431.93024,305.43954,465.5288,307.6931,490.0049,326.2586,344.3144,353.10367,345.73007,381.2627,346.92938,409.4598,348.27744,439.12244,314.9049,464.6358,331.96765,467.70563,349.50027,471.01862,366.22302,466.4394,382.84113,462.4879,236.7436,358.46954,255.08615,351.475,277.05756,350.80652,298.50034,361.16357,276.82968,366.4919,255.09792,367.3629,390.98813,360.39847,411.18314,349.87637,432.90918,349.51675,452.23865,355.08182,434.36624,364.37018,412.98734,364.5565,289.23862,517.4271,311.87762,510.127,335.65878,502.54385,351.91913,506.46136,368.09402,500.7638,392.065,506.42944,415.23242,512.28265,394.6989,533.3856,373.61993,543.7221,354.92102,546.8376,337.08063,546.4303,313.54602,538.4357,301.34604,519.9191,335.76917,517.7723,352.62958,518.1473,369.75272,516.13025,404.51828,514.2581,371.29733,518.79584,353.83188,522.49646,336.54144,521.4583
6.369,180.73244,346.48883,182.97621,394.80008,191.19704,443.01764,202.49617,487.54684,220.98112,531.54913,246.96925,570.2357,280.4249,601.6598,318.2679,623.4165,361.55554,625.9887,403.48172,615.3383,437.17902,587.9943,468.6041,552.9668,490.7046,512.28644,504.88605,469.1008,512.12775,426.56482,516.6869,381.63333,515.0591,334.3121,196.07428,331.5088,217.74722,310.31003,250.30104,307.76956,282.6979,315.19946,315.36823,326.3414,369.59824,326.4053,400.85544,313.9214,432.86218,305.6704,466.37924,307.85187,491.12674,325.32675,344.58008,353.07977,346.204,382.22586,347.68433,411.34766,349.30023,441.98224,314.8795,466.03983,332.2646,469.57422,349.68948,473.48355,367.1777,468.41864,384.3645,463.76675,235.7458,359.09134,254.19771,351.45047,276.65115,350.7694,298.7817,361.62094,276.54388,367.1388,254.28323,367.99615,390.83032,360.72824,411.44125,350.0574,433.48282,350.13025,453.00534,355.8549,434.5675,365.14767,412.78915,365.23346,288.54874,519.03925,312.13745,511.41022,336.9864,503.95273,353.18604,508.04724,369.66382,502.562,393.42773,508.0352,417.1275,514.1267,395.03012,535.832,373.2935,546.46875,354.46594,549.6046,336.4395,548.7334,312.70392,540.41077,300.8537,521.82477,336.93225,520.13104,353.7869,520.4886,371.23605,518.5399,405.47534,516.188,371.1077,520.2589,353.5344,523.8863,336.19775,522.8075
6.402,254.66052,77.52365,254.72842,83.08178,255.30243,88.35117,256.7248,93.52804,258.83075,98.19131,261.92426,102.43947,265.5713,105.8407,269.4945,108.75287,273.92322,109.33944,278.64368,108.46497,283.62003,105.72034,289.0156,102.73868,293.68298,98.73595,296.79428,93.55878,298.5352,87.404106,299.48242,81.26178,300.04477,75.02948,257.13022,75.13973,259.96832,73.54104,263.53683,73.2178,267.28522,73.857124,270.65945,75.55713,277.94678,74.79957,281.9229,72.71641,286.3615,71.45259,291.06815,70.94597,294.9647,72.94447,273.46268,79.395325,273.1519,82.9353,272.8166,86.42389,272.50336,90.0226,268.85425,92.37716,271.10455,92.89996,273.56128,93.190384,276.23538,92.37202,278.89572,91.37391,261.21973,80.22268,263.71255,79.07888,266.48346,78.80428,269.09198,79.98639,266.4676,80.73101,263.74615,81.012215,280.89664,78.875206,283.4805,77.319115,286.4371,77.16015,289.13696,77.73968,286.608,78.95594,283.74805,79.15977,267.1296,98.33375,269.8104,97.35514,272.40842,96.413185,274.18515,96.62448,276.03146,95.83512,279.46887,95.904625,283.58826,96.04425,279.85666,99.26047,276.64044,100.840164,274.6136,101.3594,272.74844,101.584236,270.00168,100.92056,268.5473,98.35405,272.4704,97.948296,274.27316,97.842186,276.17188,97.26897,282.14685,96.39419,276.39566,98.17453,274.50827,98.64793,272.67023,98.741486
6.435,176.76149,346.16418,181.15561,395.2942,190.305,443.58963,201.85733,488.2002,220.11449,531.3047,245.85966,569.1855,278.8017,600.57245,316.45,623.3619,359.75095,626.7942,402.35013,615.9047,435.5923,588.66254,466.66983,553.293,489.54535,512.7517,504.26227,469.11673,511.6493,425.36475,516.4161,379.69614,515.019,331.7623,194.45988,332.07187,215.00677,309.70212,248.08322,306.61407,280.9157,314.63345,314.04202,325.573,369.64642,326.07062,400.20245,313.4102,432.42496,304.58817,465.2419,306.7392,489.55563,324.01544,344.2889,352.68643,346.07355,381.555,347.7631,410.2789,349.54324,440.1432,313.71893,465.1499,331.24307,468.45676,349.36346,472.04468,367.13693,467.01053,384.7954,462.4129,234.19633,359.34494,252.88275,351.77484,275.8759,351.11026,297.88388,361.6254,275.8068,367.1035,253.10527,368.155,389.43445,360.57568,409.74878,350.01312,432.4148,350.11862,451.98013,355.90186,433.35864,364.7729,411.11453,365.05362,284.77817,519.04663,309.71417,511.3673,335.51965,503.26706,352.2902,507.29202,369.0119,501.95273,393.98248,507.537,417.47757,514.4881,396.10208,538.76105,373.59238,549.74365,354.41046,552.3839,335.29767,551.7707,310.2345,543.14954,296.44452,521.59924,334.8861,519.56067,352.75882,520.50555,370.47983,518.3631,406.58005,516.2509,371.4069,523.13605,353.44635,526.2949,335.33652,525.3569
6.468,258.7208,76.565445,258.61688,81.632645,258.88696,86.521645,259.77658,91.7478,261.12363,96.62292,263.45804,101.32787,266.30768,105.29816,269.44003,108.82946,273.68015,109.63186,278.53406,109.07191,283.97818,106.44243,289.44925,103.17236,294.23355,99.07241,297.6063,93.983284,299.55246,87.87551,300.67896,81.56598,301.62674,75.1802,259.4983,75.33262,261.4193,73.348305,264.49097,72.89469,267.91345,73.624794,271.078,75.19221,277.81427,75.02418,281.85556,73.04012,286.3412,72.06769,291.0972,72.034195,295.11624,74.17862,273.2995,78.89079,272.78314,82.65913,272.20853,86.330956,271.64236,90.127914,268.51202,91.96626,270.4916,92.86352,272.7838,93.37177,275.6205,92.51975,278.426,91.50925,262.63275,79.532,264.76294,78.435486,267.4089,78.14728,270.04495,79.414215,267.4288,80.19085,264.85233,80.47776,281.12094,78.75414,283.70508,77.41453,286.588,77.382195,289.3793,78.08842,286.68637,79.237206,283.82306,79.26223,268.01553,98.3761,270.0031,97.38007,272.19223,96.539764,273.7575,96.87978,275.55038,96.19418,279.00394,96.49287,283.18753,96.89619,279.3157,99.755455,275.9881,101.11445,274.02435,101.50858,272.38348,101.62065,270.23242,100.87585,269.3961,98.43576,272.1933,98.037155,273.79498,98.04085,275.6392,97.608536,281.80008,97.17985,275.8283,98.52485,274.0099,98.856155,272.4034,98.78478
6.501,258.59042,78.30602,258.7142,83.29201,259.4109,87.91373,260.5837,92.89593,262.2913,97.46773,264.68875,101.83937,267.5524,105.380104,271.02704,108.458565,275.0419,108.84797,279.51648,108.04168,284.63843,105.43355,289.89822,102.45538,294.5706,98.527176,297.80463,93.59565,299.3944,87.771,300.20297,81.75728,300.65936,75.54409,259.42477,75.882355,261.3203,74.028885,264.35275,73.62507,267.6853,74.32587,270.848,75.81873,277.81534,75.12598,281.632,72.89753,285.90787,71.47517,290.64154,71.074394,294.55518,73.05889,273.448,79.36788,273.14505,82.87131,272.77786,86.24556,272.41718,89.79115,269.5918,92.27522,271.47186,92.86168,273.56393,93.10165,276.1563,92.284096,278.71884,91.286026,262.7605,80.87359,264.76013,79.70139,267.3715,79.33813,270.0605,80.3271,267.49176,81.20172,264.94394,81.61251,281.04456,79.010544,283.41772,77.64066,286.26453,77.43485,289.11395,77.894424,286.51678,79.16249,283.7438,79.39911,269.08453,99.057106,271.14722,97.7236,273.1959,96.56889,274.61163,96.78547,276.09335,96.00784,279.4239,96.20331,283.52368,96.50081,279.9019,99.27817,276.8943,100.557686,275.27985,101.046906,273.82312,101.31671,271.63644,101.0463,270.43948,98.96161,273.35394,98.10651,274.75623,97.97572,276.34842,97.42597,282.12372,96.82886,276.54736,97.92348,275.01404,98.37594,273.6173,98.48097
6.534,179.44292,340.81073,182.64977,389.02048,191.57436,436.99258,201.91318,482.76996,219.19902,527.77997,244.61554,566.8333,277.9763,599.13257,316.9837,621.7705,361.43,625.30774,404.61823,614.2238,438.25613,585.1733,468.88367,547.04645,491.4311,504.17902,506.1784,460.4605,513.6992,416.7328,518.1687,370.7968,517.1591,325.20078,195.45372,333.07425,218.09962,311.61926,250.90291,308.10394,283.1138,315.37695,316.9658,326.4524,369.50198,327.21817,400.81503,313.52042,432.90527,305.23276,466.52313,307.21164,492.26163,323.9714,345.2593,353.77917,346.8069,382.47104,348.16946,410.95163,349.58527,440.67053,316.02127,466.63013,333.19983,469.1887,350.28537,472.41013,367.118,467.78687,383.9176,464.0513,237.76495,359.7351,255.5911,352.39886,277.77615,351.66647,299.66406,362.42264,277.47498,368.0993,255.46376,368.6446,390.5604,361.042,410.4753,350.51398,432.6008,350.08542,452.5505,355.38312,434.36078,365.29498,412.4801,365.27768,287.95804,518.4504,311.31738,511.79236,335.67694,504.527,352.56454,508.885,368.97205,502.92703,392.52313,508.03348,417.36472,512.6124,393.9583,532.4378,372.7253,543.6538,353.7419,546.429,335.7323,545.9157,312.15042,537.9236,298.51212,520.9647,335.5964,519.96344,353.10983,520.6866,370.38904,518.3519,406.9311,514.92346,370.5679,518.79816,353.0716,522.58765,335.49014,521.4282
